# Agent-assisted review of derived_client_alias_index, full-corpus rebuild, 2026-07-06.
# Covers the 1,826 entities newly surfaced after fixing two bugs in
# build_derived_client_alias_index.py: (1) income lookup keyed on the wrong
# senate_clients column (client_id vs id), which undercounted most entities'
# income and shrank the >=$1M threshold set to 525 instead of the true 2,292;
# (2) entities were clustered on the raw normalized name instead of a
# suffix-stripped core key, so "X Corporation" and "X" (same company) could
# land in separate entities (e.g. Norfolk Southern split $4.71M into two
# clusters before the fix). This file is the second review pass, covering
# only the ~1,826 entities not already reviewed in agent_review_2026-07-06.txt
# (the original 525-entity pass, reused rather than re-run to save tokens).
# Produced by 20 batched general-purpose Agent tool launches (not raw API
# calls). Applied via scripts/apply_client_alias_llm_review.py. Format:
# entity_id|canonical_name|additional_aliases (;-sep or NONE)|generic_flag|reason
2029|THE JEWISH FEDERATIONS OF NORTH AMERICA|NONE|false|specific enough named federation umbrella organization
2031|THE JUDGE ROTENBERG CENTER|NONE|false|distinctive named institution
2034|THE MEDICAL DEVICE COMPETITIVENESS COALITION|NONE|true|generic descriptive coalition name
2035|THE METALS COMPANY|NONE|true|generic descriptive name built from common word metals
2036|THE MOHEGAN TRIBE|Mohegan|false|distinctive named tribal nation
2037|THE MOSAIC COMPANY|NONE|true|Mosaic common English word
2038|THE NATURE CONSERVANCY|NONE|true|generic descriptive name built from common words
2039|THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY|NONE|true|Northwestern also common place-name/university reference
2040|THE ORTHOFORUM|OrthoForum|false|distinctive coined name
2041|THE PEW CHARITABLE TRUSTS|NONE|true|Pew alone is a common English word
2042|THE PHILANTHROPY ROUNDTABLE|NONE|true|generic descriptive name built from common words
2043|THE PNC FINANCIAL SERVICES GROUP, INC.|PNC|false|distinctive well-known bank name/acronym
2044|THE PROCTER & GAMBLE COMPANY|Procter & Gamble;P&G|false|distinctive well-known brand name
2045|THE R&D COALITION|NONE|true|generic descriptive coalition name
2047|THE REGENTS OF THE UNIVERSITY OF COLORADO|NONE|true|University of Colorado common institutional/place-based name
2048|THE SHERWIN-WILLIAMS COMPANY|Sherwin-Williams|false|distinctive well-known brand name
2049|THE TRAVELERS COMPANIES, INC. AND SUBSIDIARIES|NONE|true|Travelers common English word
2050|THE TRUSTEES OF PURDUE UNIVERSITY|Purdue;Purdue University|false|distinctive named university
2052|THE UNIVERSITY OF CHICAGO MEDICAL CENTER|UChicago Medicine|false|distinctive named institution
2055|THE VINYL INSTITUTE, INC.|NONE|true|Vinyl common word
2056|THE VUCCI LAW GROUP, P.A.|NONE|false|distinctive named law firm
2059|THERMO FISHER SCIENTIFIC INC|Thermo Fisher|false|distinctive well-known brand name
2061|THOMAS JEFFERSON UNIVERSITY|NONE|true|Thomas Jefferson common historical figure name
2062|THOMSON REUTERS|NONE|false|distinctive well-known company name
2063|THRIVENT FINANCIAL FOR LUTHERANS|Thrivent|false|distinctive coined brand name
2064|TIAA|NONE|false|distinctive well-known acronym/brand
2065|TIBER CREEK GROUP (ON BEHALF OF VERTEX PHARMACEUTICALS)|NONE|true|Vertex common English word, collision risk
2066|TIBER CREEK HEALTH STRATEGIES, INC. (ON BEHALF OF ELI LILLY AND COMPANY)|Eli Lilly;Lilly|false|distinctive well-known brand name
2067|TIBER CREEK HEALTH STRATEGIES, INC. (ON BEHALF OF GENENTECH, INC.)|Genentech|false|distinctive well-known brand name
2068|TIBER CREEK HEALTH STRATEGIES, INC. (ON BEHALF OF NOVARTIS)|Novartis|false|distinctive well-known brand name
2069|TIDAL BASIN|NONE|true|Tidal Basin well-known DC place name
2072|TL MANAGEMENT|NONE|true|generic short initials+common word
2073|TOBACCO-FREE KIDS ACTION FUND|Campaign for Tobacco-Free Kids|false|distinctive well-known advocacy campaign name
2074|TOHONO O'ODHAM NATION|Tohono O'Odham|false|distinctive named tribal nation
2075|TOM JAMES COMPANY|NONE|true|generic personal name combination
2076|TONIX PHARMACEUTICALS, INC.|Tonix|false|distinctive coined brand name
2077|TORCH TECHNOLOGIES, INC.|NONE|true|Torch common English word
2078|TOTAL MILITARY MANAGEMENT|NONE|true|generic descriptive name
2079|TOYOTA|NONE|true|common English word/global brand also used generically
2080|TOYOTA MOTOR NORTH AMERICA, INC.|NONE|false|distinctive full corporate name
2082|TRANE TECHNOLOGIES COMPANY LLC|Trane|false|distinctive brand name
2083|TRANSCANADA PIPELINES USA LTD|TransCanada;TC Energy|false|distinctive
2084|TRANSDIGM GROUP INCORPORATED|TransDigm|false|distinctive company name
2085|TRANSITAMERICA SERVICES|NONE|false|distinctive enough
2087|TRANSPORTATION INSTITUTE|NONE|true|generic descriptive name
2089|TRAVERE THERAPEUTICS, INC.|Travere|false|distinctive pharma brand name
2090|TRELLIX|NONE|false|distinctive coined brand name
2091|TRGROUP (ALSO DOING BUSINESS AS ACT - ALLIANCE FOR COMPETITIVE TAXATION)|Alliance for Competitive Taxation|true|ACT short acronym collides heavily
2092|TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON (TRIMET)|TriMet|false|distinctive well-known transit brand name
2095|TRIDEUM CORPORATION|Trideum|false|distinctive coined name
2096|TRIMBLE INC.|Trimble|false|distinctive brand name
2097|TRIMBLE NAVIGATION LIMITED|Trimble|false|distinctive brand name
2098|TRINE UNIVERSITY|NONE|true|university names risk collision with unrelated coverage
2099|TRINET GROUP, INC.|TriNet|false|distinctive brand name
2100|TRINET USA, INC.|TriNet|false|distinctive brand name
2101|TRIPLE-S MANAGEMENT CORPORATION|Triple-S|false|distinctive brand name
2103|TROUT UNLIMITED|NONE|true|common English words combined
2105|TRUCKLOAD CARRIERS ASSOCIATION|NONE|true|generic descriptive trade-association name; TCA collides
2106|TRULIEVE|NONE|false|distinctive coined brand name
2107|TSMC ARIZONA|TSMC|false|distinctive well-known semiconductor company abbreviation
2108|TUFTS UNIVERSITY|Tufts|false|distinctive university name
2109|TULANE UNIVERSITY|Tulane|false|distinctive university name
2110|TUNICA BILOXI TRIBE OF LOUISIANA|NONE|false|distinctive tribal name
2112|TWENTY-NINE PALMS BAND OF MISSION INDIANS|NONE|true|Twenty-Nine Palms also a place name
2113|TWILIO, INC.|Twilio|false|distinctive coined brand name
2114|TWIN METALS MINNESOTA LLC|Twin Metals|false|distinctive mining project name
2115|TWIN RIVERS PAPER COMPANY|NONE|true|Twin Rivers fairly generic geographic-sounding name
2116|TWO SIGMA INVESTMENTS, LP|Two Sigma|false|distinctive well-known hedge fund brand name
2117|TYSON FOODS INC|NONE|true|Tyson also common surname
2118|TYSON SHARED SERVICES, INC.|NONE|true|same Tyson surname collision risk
2119|U.S. SUGAR CORPORATION|U.S. Sugar|false|distinctive enough as named company
2122|U.S. CHAMBER OF COMMERCE INSTITUTE FOR LEGAL REFORM|NONE|true|generic descriptive coalition name
2123|U.S. HEMP ROUNDTABLE|NONE|true|generic descriptive advocacy name
2124|U.S. IMMIGRATION FUND, LLC|NONE|true|generic descriptive name
2125|U.S. RENAL CARE|NONE|true|generic descriptive name
2126|US STRATEGIC METALS, LLC|NONE|true|generic descriptive name
2127|U.S. TRAVEL ASSOCIATION|NONE|true|generic descriptive trade-association name
2128|U.S. WOMEN'S HEALTH ALLIANCE|NONE|true|generic descriptive advocacy name
2129|UAB HEALTH SYSTEM|NONE|true|UAB acronym collides with University of Alabama at Birmingham
2130|UBER TECHNOLOGIES. INC.|Uber|false|distinctive well-known brand name
2131|UCB, INC.|NONE|true|UCB short acronym collides
2132|ULTRA FKA ULTRA ELECTRONICS - FLIGHTLINE SYSTEMS|NONE|true|Ultra alone common generic word
2133|UNION PACIFIC CORPORATION|Union Pacific|false|distinctive well-known railroad brand name
2134|UNITED AIRLINES, INC.|United Airlines|true|United alone generic/common word, massive collision risk
2135|UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA|Carpenters Union|false|distinctive well-known labor union identity
2136|UNITED EGG PRODUCERS|NONE|true|generic descriptive trade-association name
2138|UNITED KEETOOWAH BAND OF CHEROKEE INDIANS IN OKLAHOMA|NONE|false|distinctive tribal name
2139|UNITED LAUNCH ALLIANCE, LLC|ULA|false|distinctive well-known aerospace joint venture
2140|UNITED NETWORK FOR ORGAN SHARING (UNOS)|UNOS|false|distinctive well-known organization and abbreviation
2141|UNITED PARCEL SERVICE|NONE|false|distinctive full phrase, not overly generic
2142|UNITED SERVICES AUTOMOBILE ASSOCIATION|USAA|false|distinctive well-known name despite generic component words
2143|UNITED SERVICES AUTOMOBILE ASSOCIATION (USAA)|USAA|false|distinctive well-known abbreviation
2144|UNITED SPINAL ASSOCIATION|NONE|true|generic descriptive advocacy name
2145|UNITED STATES CELLULAR CORPORATION|U.S. Cellular|false|distinctive well-known telecom brand name
2146|UNITED STATES STEEL CORPORATION|U.S. Steel|false|distinctive well-known steel company brand name
2147|UNITED STATES TELECOM ASSOCIATION|USTelecom|false|distinctive well-known trade association and short form
2149|UNITED WHOLESALE MORTGAGE, LLC|UWM|false|distinctive well-known mortgage company and abbreviation
2153|UNIVERSITY OF ARIZONA|NONE|false|distinctive named university
2154|UNIVERSITY OF CONNECTICUT|UConn|false|distinctive named university and abbreviation
2155|UNIVERSITY OF HOUSTON|NONE|false|distinctive named university
2156|UNIVERSITY OF IDAHO|NONE|false|distinctive named university
2157|UNIVERSITY OF ILLINOIS|NONE|false|distinctive named university
2158|UNIVERSITY OF MIAMI|NONE|false|distinctive named university
2159|UNIVERSITY OF MINNESOTA|NONE|false|distinctive named university
2160|UNIVERSITY OF NEBRASKA|NONE|false|distinctive named university
2161|UNIVERSITY OF NOTRE DAME|Notre Dame|false|distinctive named university
2162|UNIVERSITY OF OKLAHOMA|NONE|false|distinctive named university
2163|UNIVERSITY OF PHOENIX, INC.|University of Phoenix|false|distinctive named for-profit university
2165|UNIVERSITY OF PITTSBURGH MEDICAL CENTER|UPMC|false|distinctive well-known health system and abbreviation
2166|UPMC|NONE|false|distinctive well-known abbreviation
2168|URANIUM PRODUCERS OF AMERICA|NONE|true|generic descriptive trade-association name
2169|URSA MAJOR|NONE|true|Ursa Major well-known constellation name
2170|URSA MAJOR TECHNOLOGIES, INC.|NONE|true|same collision risk, constellation ambiguity
2171|US PHYSICIAN PARTNERS (INFORMAL COALITION)|NONE|true|generic descriptive name
2172|USA EB5 IMMIGRATION, LLC|NONE|true|generic descriptive name built from common program terms
2173|UTE INDIAN TRIBE|NONE|false|distinctive tribal name
2174|VALERO ENERGY CORPORATION|Valero|false|distinctive well-known energy brand name
2175|VALERO SERVICES, INC.|Valero|false|distinctive well-known energy brand name
2177|VANADIUM PRODUCERS AND RECLAIMERS ASSOCIATION|NONE|true|generic descriptive trade-association name
2178|VANGUARD CHARITABLE|NONE|true|Vanguard collides with The Vanguard Group
2179|VANNEVAR LABS, INC.|Vannevar Labs|false|distinctive coined name
2182|VAPOR TECHNOLOGY ASSOCIATION|NONE|true|generic descriptive trade-association name
2183|VAULTLINK INC.|VaultLink|false|distinctive coined brand name
2184|VECTOR GROUP LTD|NONE|true|Vector common generic word
2189|VERIZON|NONE|false|distinctive well-known telecom brand name
2190|VERIZON COMMUNICATIONS, INC.|Verizon|false|distinctive well-known telecom brand name
2191|VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES|Verizon|false|distinctive well-known telecom brand name
2194|VIASAT, INC.|Viasat|false|distinctive coined brand name
2195|VIATRIS INC.|Viatris|false|distinctive coined pharma brand name
2196|VICTIMS OF TERRORISM - EAST AFRICA|NONE|true|generic descriptive advocacy name
2197|VIEW, INC.|NONE|true|View common English word
2198|VINYL INSTITUTE, INC.|NONE|false|distinctive trade-association name
2199|VIR BIOTECHNOLOGY, INC.|VIR|false|distinctive biotech name/ticker
2200|VIRTU FINANCIAL, INC.|Virtu|false|distinctive company name
2201|VISA, INC.|NONE|false|distinctive globally-known brand
2202|VISA, U.S.A., INC.|NONE|true|VISA also literally means travel/immigration visa
2203|VISTRA CORPORATE SERVICES COMPANY|Vistra|false|distinctive company name
2204|VISTRA ENERGY (FKA ENERGY FUTURE HOLDINGS)|Vistra;Vistra Energy;Energy Future Holdings|false|distinctive, former name given
2205|VITA INCLINATA TECHNOLOGIES, INC.|Vita Inclinata|false|distinctive name
2206|VITAS HEALTHCARE CORPORATION|Vitas;Vitas Healthcare|false|distinctive brand name
2208|VIZIENT, INC.|Vizient|false|distinctive coined name
2209|VMWARE, INC.|VMware|false|distinctive well-known brand
2210|VOICES FOR NON-OPIOID CHOICES|NONE|true|generic advocacy-coalition name
2211|VSP|NONE|true|short acronym, collision risk
2212|VULCAN MATERIALS COMPANY|NONE|true|Vulcan alone common mythological/place/brand name
2214|WABTEC CORPORATION|Wabtec|false|distinctive coined name
2215|WACKER POLYSILICON NORTH AMERICA LLC|Wacker|false|distinctive company name
2216|WALGREEN COMPANY|Walgreens|false|distinctive well-known brand
2217|WALGREENS CO.|Walgreens|false|distinctive well-known brand
2220|WASHINGTON GAS|NONE|true|Washington collides heavily with unrelated DC/state coverage
2221|WASHINGTON STATE UNIVERSITY|NONE|true|Washington collides heavily with unrelated coverage
2222|WASTE CONTROL SPECIALISTS, LLC|NONE|false|distinctive multi-word company name
2223|WASTE MANAGEMENT, INC.|NONE|true|Waste Management also generic descriptive term/industry category
2225|WATERWAYS COUNCIL, INCORPORATED|NONE|true|generic descriptive advocacy name
2227|WAYMO LLC|Waymo|false|distinctive well-known brand
2229|WE WORK FOR HEALTH|NONE|true|generic phrase-like coalition name
2230|WEBBANK|NONE|false|distinctive coined name
2232|WELLS FARGO & COMPANY|Wells Fargo|false|distinctive well-known brand
2234|WESTERN DIGITAL CORPORATION|Western Digital|false|distinctive well-known brand
2235|WESTERN STATES REGIONAL COUNCIL OF CARPENTERS|NONE|true|generic geographic+trade-union descriptive name
2236|WESTERN UNION COMPANY|Western Union|false|distinctive well-known brand
2237|WESTINGHOUSE ELECTRIC COMPANY LLC|Westinghouse|false|distinctive well-known brand
2238|WESTLAKE CHEMICAL PARTNERS, LP|Westlake Chemical|false|distinctive company name
2239|WESTLANDS WATER DISTRICT|NONE|true|generic geographic+water-district descriptive name
2241|WEYERHAEUSER CO|Weyerhaeuser|false|distinctive well-known brand
2242|WHOLESALE & SPECIALTY INSURANCE ASSOCIATION|NONE|true|generic descriptive trade-association name
2243|WHOOP, INC.|NONE|true|Whoop common exclamation/word
2244|WIELAND NORTH AMERICA, INC.|Wieland|false|distinctive company name
2245|WIGGINS CHILDS PANTAZIS FISHER GOLDFARB|NONE|true|law-firm name composed of common surnames
2246|WILLIAMS & LAKE, LLC|NONE|true|composed of extremely common surname/place words
2247|WILLIAMS COMPANIES|NONE|true|Williams extremely common surname
2249|WINCHESTER AMMUNITION|NONE|true|Winchester also common place name
2250|WINDOW AND DOOR MANUFACTURERS ASSOCIATION|NONE|true|generic descriptive trade-association name
2251|WINDOW COVERING MANUFACTURERS ASSOCIATION|NONE|true|generic descriptive trade-association name
2252|WINE AND SPIRITS WHOLESALERS OF AMERICA, INC.|NONE|true|generic descriptive trade-association name
2253|WING AVIATION LLC|NONE|true|Wing common word
2254|WIRELESS INFRASTRUCTURE ASSOCIATION|NONE|true|generic descriptive trade-association name
2257|WOLTERS KLUWER|Wolters Kluwer|false|distinctive well-known brand
2259|WOOLPERT CORPORATION|Woolpert|false|distinctive company name
2260|WORKDAY, INC.|NONE|true|Workday also common English word
2261|WORKING GROUP ON COMPETITIVE INTERNATIONAL TAXATION (INFORMAL COALITION)|NONE|true|generic descriptive coalition name
2262|WORKIVA, INC.|Workiva|false|distinctive coined name
2263|WORLD DOG ALLIANCE LIMITED|NONE|true|generic-sounding advocacy name
2264|WORLD FUEL (FKA WORLD FUEL SERVICES)|NONE|true|World Fuel generic descriptive phrase
2267|WYNN RESORTS, LIMITED|Wynn|false|distinctive well-known brand
2268|X-BOW LAUNCH SYSTEMS INC.|X-Bow|false|distinctive coined name
2269|XCEL ENERGY INC|Xcel|false|distinctive well-known brand
2270|XTX MARKETS LLC (AMERICAS)|XTX|false|distinctive coined name
2271|XYLEM, INC.|NONE|true|Xylem also common biology/botany term
2272|YAHOO INC, AND VAR. SUBS/AFFILIATES (FKA COLLEGE PARENT, L.P. DBA "YAHOO")|Yahoo|false|distinctive well-known brand
2273|YARA NORTH AMERICA INC.|NONE|true|Yara also common personal given name
2274|YELLOW CORPORATION|NONE|true|Yellow common color word, very high false-positive risk
2275|YELP, INC.|Yelp|false|distinctive well-known brand
2276|YESHIVA UNIVERSITY|NONE|false|distinctive institutional name
2277|YMCA OF THE USA|YMCA|false|distinctive well-known acronym/brand
2278|YOCHA DEHE WINTUN NATION|NONE|false|distinctive tribal name
2279|YODLEE, INC.|Yodlee|false|distinctive coined name
2281|YSLETA DEL SUR PUEBLO TRIBE|NONE|false|distinctive tribal name
2282|YUM! BRANDS, INC.|Yum Brands|false|distinctive well-known brand
2283|ZEBRA TECHNOLOGIES CORPORATION|NONE|true|Zebra alone common animal word
2284|ZELIS HEALTHCARE CORPORATION|Zelis|false|distinctive coined name
2286|ZEROEYES, INC.|ZeroEyes|false|distinctive coined name
2287|ZILLOW INC|Zillow|false|distinctive well-known brand
2288|ZOCDOC|NONE|false|distinctive coined name
2289|ZOETIS INC.|Zoetis|false|distinctive coined name
2290|ZTE CORPORATION|ZTE|false|distinctive well-known brand/acronym
2291|ZUFFA AND AFFILIATES|Zuffa;UFC|false|distinctive name
2292|ZURICH AMERICAN INSURANCE COMPANY|NONE|true|Zurich also major city name
